72.51	2.76
72.51	2.92
72.6	2.71
72.6	2.88
72.77	2.93
72.9	2.92
73.03	3.27
73.3	4.14
73.7	3.69
73.79	3.25
73.79	3.3
73.79	3.42
73.9	3.13
73.9	3.33
73.9	3.34
73.9	3.35
74.02	3.09
74.1	3.41
74.1	3.8
74.16	3.52
74.33	3.28
74.51	3.66
74.71	3.33
74.91	3.43
75.02	3.31
75.22	3.28
75.42	3.22
75.62	2.91
75.82	2.8
76.22	2.89
76.42	2.97
76.55	2.92
76.55	3.1
76.75	3.57
76.95	4.65
77.15	4.66
77.35	4.48
77.55	4.58
77.75	4.44
77.95	4.37
78.1	4.33
78.29	4.11
78.29	4.17
78.49	4.02
78.69	4.05
78.69	4.11
78.69	4.2
78.89	4.09
79.09	4.04
79.24	4.09
79.43	4.21
79.53	3.88
79.74	3.86
79.95	3.82
80.15	3.65
80.36	3.5
80.58	3.55
80.8	3.67
81.02	3.35
81.16	3.33
81.38	3.08
81.54	3
81.62	3.09
81.76	2.94
81.93	3.05
82.11	3.09
82.29	3.13
82.5	3.17
82.56	3.23
82.77	3.12
82.98	3.26
83.19	3.25
83.23	3.26
83.24	3.43
83.4	3.46
83.43	3.33
83.46	3.7
83.59	3.5
83.6	3.54
83.63	3.35
83.82	3.76
83.82	3.9
83.98	3.88
84.15	3.93
84.2	4.06
84.31	4.05
84.47	4.17
84.58	4.07
84.83	4.05
85.01	4.01
85.18	3.71
85.27	3.67
85.44	3.56
85.62	3.55
85.82	3.48
86.02	3.52
86.22	3.67
86.42	3.63
86.62	3.54
86.72	3.45
86.92	3.39
87.12	3.49
87.32	4.06
87.52	4.06
87.73	4.12
87.94	4.05
88.14	3.98
88.26	4.02
88.46	4.02
88.67	3.97
88.87	3.88
89.08	3.75
89.29	3.5
89.5	3.62
89.75	3.11
89.75	3.36
90.07	3.45
90.27	2.96
90.27	3.26
90.48	3.22
90.68	3.09
90.9	3
91.11	2.77
91.11	2.98
91.32	2.96
91.44	2.89
91.65	2.74
91.65	2.79
91.86	2.73
91.86	2.87
92.07	3.24
92.29	4.24
92.49	4.31
92.69	4.2
92.88	4.17
92.99	4.1
93.19	4.07
93.42	4.01
93.42	4.06
93.48	4.08
93.48	4.12
93.58	3.95
93.7	4.07
93.7	4.13
93.77	3.94
93.87	3.82
93.96	3.98
94.07	3.91
94.15	3.86
94.27	3.8
94.46	3.76
94.66	3.51
94.82	3.53
94.92	3.39
95.12	3.3
95.32	3.22
95.52	3.12
95.72	3.12
95.92	3.12
96.12	3.73
96.32	3.63
96.43	3.72
96.63	3.16
96.63	3.28
96.83	3.08
96.83	3.11
97.03	3.47
97.03	3.61
97.23	3.21
97.23	3.24
97.43	3.25
97.63	2.76
97.63	3.34
97.83	3.03
97.93	2.85
98.33	3.16
98.53	2.93
98.53	3.04
98.73	3.01
98.73	3.01
98.93	2.82
99.13	3.16
99.33	2.66
99.44	2.77
99.64	3.35
99.84	3.65
100.04	3.88
100.24	4.1
100.44	4.34
100.64	4.16
100.84	4.13
100.95	4.24
101.15	4.07
101.35	4
101.55	4.06
101.75	3.83
101.97	3.98
101.99	3.96
102.22	3.78
102.45	3.97
102.57	3.9
102.77	3.93
102.97	3.81
103.17	3.75
103.37	3.58
103.57	3.52
103.77	3.52
103.97	3.47
104.58	3.49
104.58	3.56
104.72	3.42
104.85	3.34
105.05	3.58
105.25	4.31
105.35	4.19
105.55	3.99
105.75	3.86
105.95	3.78
106.15	3.41
106.35	3.42
106.55	3.57
106.75	3.34
106.85	3.13
107.05	3.34
107.25	3.01
107.45	3.01
107.85	3.09
108.05	3
108.25	3.07
108.36	3.07
108.55	2.93
108.75	2.88
108.95	2.69
109.15	2.73
109.35	2.89
109.55	2.83
109.8	2.57
109.88	2.79
110.03	3.58
110.2	3.94
110.42	3.78
110.64	3.34
110.85	2.67
111.03	3.2
111.2	3.17
111.44	3.35
111.61	3.54
111.77	3.53
111.96	3.75
112.16	3.63
112.36	3.5
112.56	3.43
112.76	3.25
112.96	3.37
113.1	3.24
113.3	3.25
113.5	3.39
113.9	3.84
114.1	3.7
114.23	3.68
114.3	3.69
114.43	3.57
114.63	3.73
114.83	3.39
115.03	3.61
115.23	3.58
115.43	3.16
115.54	3.12
115.74	3.47
115.94	3.37
116.14	3.87
116.34	3.21
116.54	3.04
116.74	3.23
116.94	3.15
117.04	3.34
117.24	3.37
117.64	3.76
117.84	3.92
118.04	3.88
118.24	3.91
118.44	3.91
118.54	3.91
118.74	3.95
118.94	3.91
119.34	3.81
119.54	3.86
119.74	3.81
119.94	3.65
120.06	3.82
120.26	3.8
120.46	3.58
120.66	3.75
120.86	3.69
121.06	3.38
121.26	3.26
121.46	3
121.57	2.74
121.78	2.71
121.97	2.69
122.17	2.69
122.29	2.81
122.42	2.75
122.56	2.68
122.7	2.99
122.77	2.87
123.05	3.01
123.51	3.21
123.71	3.18
123.91	3.23
124.05	3.26
124.25	3.41
124.45	3.42
124.65	3.48
124.85	3.52
125.04	3.73
125.22	3.72
125.41	3.36
125.75	3.34
125.96	3.1
126.17	3.03
126.38	3.12
126.59	3.26
126.68	3.27
126.77	3.41
126.96	3.41
127.15	3.69
127.15	4.11
128.07	3.93
128.26	3.96
128.43	3.78
128.6	3.74
128.77	3.62
128.95	3.79
129.16	3.61
129.37	3.23
129.49	3.16
129.69	3.43
129.87	3.29
130.05	3.11
130.22	3.48
130.34	3.33
130.47	3.22
130.6	3.58
130.67	3.16
130.82	3.07
131.01	3.13
131.2	3.16
131.83	2.97
132.03	2.94
132.13	2.89
132.33	2.97
132.53	3
132.73	2.83
132.93	2.88
133.13	3
133.33	3.08
133.65	3.09
133.85	3.11
134.05	3.03
134.25	3.17
134.45	3.01
134.65	3.02
134.85	3.15
135.05	3.29
135.15	4.07
135.35	3.81
135.55	3.97
135.75	4.01
135.95	4.01
136.15	4.03
136.35	4.04
136.55	3.88
136.66	3.91
136.86	3.86
137.06	4.07
137.27	3.92
137.48	3.58
137.7	3.72
137.92	3.44
138.13	3.54
138.25	3.44
138.45	3.52
138.84	3.17
139.04	3.05
139.24	2.93
139.44	2.94
139.5	2.85
139.64	2.6
139.69	2.56
139.84	2.78
139.89	2.74
140.08	2.71
140.27	2.75
140.47	2.76
140.57	2.72
140.77	2.62
141.37	3.92
141.77	3.97
141.97	3.78
142.1	3.9
142.3	3.44
142.5	3.54
142.7	3.43
142.9	3.53
143.1	3.24
143.3	3.09
143.63	3.19
144.03	3
144.23	3.11
144.43	3.15
144.83	3.03
145.03	2.92
145.15	3.43
145.35	3.56
145.55	3.59
145.75	3.84
145.95	3.73
146.15	3.74
146.35	3.63
146.55	3.72
146.67	3.76
146.87	3.95
147.02	3.5
147.16	3.37
147.31	3.91
147.32	3.79
147.49	3.49
147.66	3.24
147.83	3.03
148	3.15
148.13	3.56
148.4	3.32
148.55	3.06
148.71	3
148.87	2.93
149.02	2.93
149.18	2.91
149.22	2.9
149.34	3.1
149.42	3.11
149.42	3.11
149.58	3.01
149.62	3.03
149.74	3.39
149.82	3.2
150.02	3.39
150.22	3.31
150.42	3.77
150.62	3.43
150.75	3.39
151.15	3.53
151.35	3.55
151.55	3.49
151.75	3.6
151.95	3.44
152.45	3.75
153.12	3.34
153.25	3.5
153.34	3.54
153.54	3.68
153.59	3.71
153.74	3.3
153.94	3.48
154.14	3.23
154.34	2.78
154.44	2.99
154.64	2.81
154.84	2.93
155.04	2.7
155.25	2.71
155.44	2.82
155.64	2.88
155.84	3.22
155.96	3.4
156.16	3.3
156.36	3.38
156.56	3.33
156.76	3.5
156.96	3.8
157.02	3.52
157.22	3.27
157.42	3.62
157.61	3.83
157.81	3.53
158.01	3.84
158.18	3.59
158.35	3.81
158.9	3.49
159.15	3.25
159.41	2.65
159.66	2.93
159.92	2.96
160.18	2.93
160.37	3.06
160.57	2.92
160.78	2.88
160.98	3.02
161.19	3.08
161.66	3.2
162.18	3.34
162.67	3.47
162.77	3.31
162.77	3.7
162.93	3.71
163.08	3.73
163.24	3.8
163.39	3.78
163.5	4.08
163.59	3.88
163.7	3.77
163.88	3.79
164.1	3.39
164.3	3.79
164.5	3.45
164.6	3.48
164.7	3.24
164.9	3.02
165.23	3.38
165.43	3.29
165.63	3.22
165.83	3.14
166.03	3.2
166.23	2.84
